發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
111,0,12內湖區,8,9,4,24,1,121.5801435,25.05377854
111,2,07信義區,8,2,4,54,10,121.5577438,25.04114546
111,2,07信義區,8,2,4,53,2,121.5577438,25.04114546
111,4,03中山區,7,9,4,50,1,121.5302646,25.06093632
111,4,03中山區,7,9,4,36,1,121.5302646,25.06093632
111,7,12內湖區,6,2,4,62,1,121.6118528,25.0677327
111,7,12內湖區,6,2,4,52,1,121.6118528,25.0677327
111,7,03中山區,8,9,4,20,1,121.5543734,25.08069859
111,7,03中山區,8,9,4,73,1,121.5543734,25.08069859
111,7,07信義區,6,9,4,54,1,121.57941,25.04888585
111,7,07信義區,6,9,4,33,1,121.57941,25.04888585
111,7,07信義區,6,9,4,41,1,121.57941,25.04888585
111,8,04大安區,8,2,4,64,1,121.5397078,25.04173932
111,8,04大安區,8,2,4,37,10,121.5397078,25.04173932
111,8,03中山區,7,2,4,24,2,121.5209361,25.04817404
111,8,03中山區,7,2,4,49,2,121.5209361,25.04817404
111,8,12內湖區,6,7,4,47,2,121.5710718,25.08140146
111,8,12內湖區,6,7,4,34,2,121.5710718,25.08140146
111,8,07信義區,6,9,4,45,1,121.5797356,25.04245766
111,8,07信義區,6,9,4,,,121.5797356,25.04245766
111,8,07信義區,6,9,4,3,10,121.5797356,25.04245766
111,8,04大安區,6,1,4,22,1,121.5436876,25.0332999
111,8,04大安區,6,1,4,63,1,121.5436876,25.0332999
111,8,03中山區,8,1,4,69,2,121.5342087,25.06707895
111,8,03中山區,8,1,4,41,2,121.5342087,25.06707895
111,8,08士林區,8,2,4,29,2,121.5145606,25.09237206
111,8,08士林區,8,2,4,18,9,121.5145606,25.09237206
111,8,08士林區,8,2,4,54,9,121.5145606,25.09237206
111,8,08士林區,8,2,4,67,9,121.5145606,25.09237206
111,8,08士林區,8,2,4,51,9,121.5145606,25.09237206
111,8,08士林區,8,2,4,45,9,121.5145606,25.09237206
111,8,06松山區,8,6,4,66,1,121.5499369,25.04493527
111,8,06松山區,8,6,4,47,1,121.5499369,25.04493527
111,8,06松山區,8,6,4,51,1,121.5499369,25.04493527
111,8,07信義區,6,9,4,36,1,121.5697995,25.02336519
111,8,07信義區,6,9,4,28,1,121.5697995,25.02336519
111,8,11南港區,6,1,4,38,1,121.5815803,25.051179
111,8,11南港區,6,1,4,20,1,121.5815803,25.051179
111,8,11南港區,6,1,4,29,1,121.5815803,25.051179
111,8,08士林區,8,1,4,59,2,121.5390203,25.11642936
111,8,08士林區,8,1,4,38,2,121.5390203,25.11642936
111,9,07信義區,6,11,4,28,1,121.5640199,25.04048693
111,9,07信義區,6,11,4,32,1,121.5640199,25.04048693
111,9,12內湖區,7,1,4,28,1,121.5897855,25.07312773
111,9,12內湖區,7,1,4,30,1,121.5897855,25.07312773
111,9,03中山區,7,9,4,70,1,121.5398289,25.06229458
111,9,03中山區,7,9,4,40,1,121.5398289,25.06229458
111,9,01大同區,8,9,4,29,2,121.5185684,25.07430436
111,9,01大同區,8,9,4,86,10,121.5185684,25.07430436
111,9,01大同區,8,2,4,58,1,121.5089446,25.06582435
111,9,01大同區,8,2,4,27,1,121.5089446,25.06582435
111,9,09北投區,8,9,4,75,1,121.511673,25.10950668
111,9,09北投區,8,9,4,75,1,121.511673,25.10950668
111,9,02萬華區,8,9,4,27,1,121.5088921,25.04514687
111,9,02萬華區,8,9,4,22,1,121.5088921,25.04514687
111,9,12內湖區,8,9,4,56,1,121.5902325,25.06449925
111,9,12內湖區,8,9,4,33,1,121.5902325,25.06449925
111,10,08士林區,8,9,4,20,1,121.546787,25.13142274
111,10,08士林區,8,9,4,48,1,121.546787,25.13142274
111,10,07信義區,6,1,4,79,1,121.5754358,25.0433265
111,10,07信義區,6,1,4,24,1,121.5754358,25.0433265
111,10,05中正區,8,8,4,70,2,121.5068399,25.0374847
111,10,05中正區,8,8,4,20,2,121.5068399,25.0374847
111,11,01大同區,8,1,4,43,2,121.5141759,25.0526757
111,11,01大同區,8,1,4,51,2,121.5141759,25.0526757
111,11,04大安區,8,8,4,61,1,121.5436421,25.03119253
111,11,04大安區,8,8,4,34,1,121.5436421,25.03119253
111,11,03中山區,7,1,4,38,1,121.5299571,25.04856377
111,11,03中山區,7,1,4,64,11,121.5299571,25.04856377
111,12,09北投區,8,1,4,75,1,121.5001247,25.1380509
111,12,09北投區,8,1,4,60,1,121.5001247,25.1380509
111,12,11南港區,6,2,4,27,2,121.5930004,25.04526401
111,12,11南港區,6,2,4,62,2,121.5930004,25.04526401
111,12,10文山區,8,1,4,34,2,121.5586941,24.98120924
111,12,10文山區,8,1,4,25,2,121.5586941,24.98120924
111,12,05中正區,8,20,4,33,2,121.5194905,25.0316051
111,12,05中正區,8,20,4,27,2,121.5194905,25.0316051
111,12,12內湖區,8,2,4,22,1,121.6160203,25.07015697
111,12,12內湖區,8,2,4,30,1,121.6160203,25.07015697
111,12,11南港區,6,8,4,58,9,121.6011036,25.05340246
111,12,11南港區,6,8,4,19,2,121.6011036,25.05340246
111,12,11南港區,6,8,4,48,1,121.6011036,25.05340246
111,13,03中山區,8,1,4,35,11,121.5348193,25.05360652
111,13,03中山區,8,1,4,79,11,121.5348193,25.05360652
111,13,03中山區,8,1,4,18,1,121.560614,25.08266653
111,13,03中山區,8,1,4,38,10,121.560614,25.08266653
111,13,06松山區,7,11,4,60,2,121.5718646,25.05232223
111,13,06松山區,7,11,4,,,121.5718646,25.05232223
111,13,12內湖區,8,9,4,24,1,121.5730456,25.07723896
111,13,12內湖區,8,9,4,35,1,121.5730456,25.07723896
111,14,09北投區,8,1,4,57,10,121.5169348,25.11777625
111,14,09北投區,8,1,4,67,1,121.5169348,25.11777625
111,14,08士林區,7,9,4,62,1,121.5095466,25.0923236
111,14,08士林區,7,9,4,53,1,121.5095466,25.0923236
111,14,08士林區,7,9,4,21,1,121.5095466,25.0923236
111,14,10文山區,8,1,4,46,2,121.5616881,24.98448554
111,14,10文山區,8,1,4,54,2,121.5616881,24.98448554
111,16,03中山區,7,9,4,35,2,121.5294416,25.05487224
111,16,03中山區,7,9,4,30,2,121.5294416,25.05487224
111,16,03中山區,7,9,4,5,10,121.5294416,25.05487224
111,16,03中山區,8,1,4,22,2,121.5399894,25.08241571
111,16,03中山區,8,1,4,25,2,121.5399894,25.08241571
111,17,10文山區,8,9,4,52,1,121.5713277,24.98765351
111,17,10文山區,8,9,4,,,121.5713277,24.98765351
111,17,04大安區,6,1,4,39,1,121.5432436,25.0385072
111,17,04大安區,6,1,4,38,1,121.5432436,25.0385072
111,17,05中正區,8,12,4,,11,121.535329,25.01071427
111,17,05中正區,8,12,4,52,1,121.535329,25.01071427
111,17,04大安區,7,9,4,34,1,121.524524,25.02447192
111,17,04大安區,7,9,4,38,1,121.524524,25.02447192
111,17,04大安區,7,9,4,78,1,121.524524,25.02447192
111,17,07信義區,6,1,4,37,1,121.5824675,25.04080624
111,17,07信義區,6,1,4,22,1,121.5824675,25.04080624
111,17,11南港區,6,8,4,46,1,121.5895723,25.0500723
111,17,11南港區,6,8,4,28,1,121.5895723,25.0500723
111,17,11南港區,6,1,4,20,1,121.5958098,25.05085255
111,17,11南港區,6,1,4,34,1,121.5958098,25.05085255
111,17,11南港區,6,1,4,25,10,121.5958098,25.05085255
111,18,11南港區,6,1,4,27,2,121.6119752,25.0560035
111,18,11南港區,6,1,4,57,10,121.6119752,25.0560035
111,18,06松山區,6,9,4,60,2,121.5672477,25.06351086
111,18,06松山區,6,9,4,53,2,121.5672477,25.06351086
111,18,06松山區,6,9,4,,11,121.5672477,25.06351086
111,18,12內湖區,6,1,4,45,2,121.5927857,25.06895178
111,18,12內湖區,6,1,4,43,10,121.5927857,25.06895178
111,18,04大安區,7,1,4,63,1,121.5328764,25.03365828
111,18,04大安區,7,1,4,54,1,121.5328764,25.03365828
111,18,12內湖區,6,1,4,51,1,121.5650299,25.0808439
111,18,12內湖區,6,1,4,42,10,121.5650299,25.0808439
111,18,06松山區,6,1,4,33,2,121.5694013,25.05735963
111,18,06松山區,6,1,4,48,10,121.5694013,25.05735963
111,18,11南港區,6,1,4,58,2,121.6166887,25.05507364
111,18,11南港區,6,1,4,70,9,121.6166887,25.05507364
111,18,03中山區,6,1,4,46,1,121.5347366,25.04842417
111,18,03中山區,6,1,4,37,1,121.5347366,25.04842417
111,19,10文山區,6,9,4,27,2,121.5588906,24.99303961
111,19,10文山區,6,9,4,65,2,121.5588906,24.99303961
111,19,09北投區,8,1,4,24,1,121.4963136,25.13440705
111,19,09北投區,8,1,4,24,1,121.4963136,25.13440705
111,19,03中山區,6,2,4,24,1,121.5280125,25.05051143
111,19,03中山區,6,2,4,68,1,121.5280125,25.05051143
111,19,03中山區,6,2,4,66,10,121.5280125,25.05051143
111,19,10文山區,6,9,4,30,2,121.5482554,24.9881907
111,19,10文山區,6,9,4,20,10,121.5482554,24.9881907
111,19,07信義區,6,9,4,32,11,121.5679436,25.02679475
111,19,07信義區,6,9,4,,11,121.5679436,25.02679475
111,19,06松山區,6,1,4,45,2,121.5698704,25.05462764
111,19,06松山區,6,1,4,49,10,121.5698704,25.05462764
111,19,05中正區,7,2,4,68,1,121.5326274,25.04242336
111,19,05中正區,7,2,4,40,1,121.5326274,25.04242336
111,19,04大安區,6,2,4,37,1,121.5372908,25.02580298
111,19,04大安區,6,2,4,52,1,121.5372908,25.02580298
111,19,04大安區,6,2,4,29,1,121.5372908,25.02580298
111,20,05中正區,6,9,4,,11,121.5177238,25.03071356
111,20,05中正區,6,9,4,27,1,121.5177238,25.03071356
111,20,07信義區,6,9,4,65,11,121.5796513,25.038786
111,20,07信義區,6,9,4,30,10,121.5796513,25.038786
111,20,08士林區,7,9,4,44,2,121.5246603,25.09480693
111,20,08士林區,7,9,4,24,2,121.5246603,25.09480693
111,20,10文山區,6,1,4,49,2,121.5577263,24.9887123
111,20,10文山區,6,1,4,55,2,121.5577263,24.9887123
111,20,03中山區,6,9,4,52,1,121.5391309,25.04979692
111,20,03中山區,6,9,4,53,1,121.5391309,25.04979692
111,20,09北投區,8,1,4,39,1,121.4669599,25.12338458
111,20,09北投區,8,1,4,39,1,121.4669599,25.12338458
111,21,08士林區,7,9,4,31,1,121.5095788,25.08696596
111,21,08士林區,7,9,4,41,1,121.5095788,25.08696596
111,21,05中正區,6,9,4,51,1,121.523605,25.01905843
111,21,05中正區,6,9,4,44,1,121.523605,25.01905843
111,22,03中山區,7,9,4,23,1,121.5233877,25.07073964
111,22,03中山區,7,9,4,23,1,121.5233877,25.07073964
111,22,04大安區,8,9,4,33,1,121.5429174,25.04464456
111,22,04大安區,8,9,4,45,1,121.5429174,25.04464456
111,22,05中正區,7,1,4,60,2,121.5208564,25.04798088
111,22,05中正區,7,1,4,47,10,121.5208564,25.04798088
111,22,07信義區,6,2,4,30,2,121.5654465,25.04276431
111,22,07信義區,6,2,4,,,121.5654465,25.04276431
111,22,03中山區,8,1,4,27,1,121.5228538,25.0549917
111,22,03中山區,8,1,4,25,1,121.5228538,25.0549917
111,22,09北投區,8,2,4,46,2,121.5049018,25.12126226
111,22,09北投區,8,2,4,34,2,121.5049018,25.12126226
111,1,12內湖區,6,1,4,22,2,121.6052657,25.07251165
111,1,12內湖區,6,1,4,44,2,121.6052657,25.07251165
111,6,01大同區,8,1,4,76,2,121.5114979,25.05829733
111,6,01大同區,8,1,4,54,2,121.5114979,25.05829733
111,7,12內湖區,8,1,4,43,2,121.6114425,25.06699236
111,7,12內湖區,8,1,4,69,10,121.6114425,25.06699236
111,7,11南港區,7,1,4,60,2,121.6087692,25.0545107
111,7,11南港區,7,1,4,28,2,121.6087692,25.0545107
111,8,04大安區,7,9,4,36,1,121.533175,25.02305
111,8,04大安區,7,9,4,33,1,121.533175,25.02305
111,8,04大安區,8,1,4,35,1,121.5479139,25.0311361
111,8,04大安區,8,1,4,44,1,121.5479139,25.0311361
111,8,07信義區,7,1,4,73,1,121.5605038,25.01638171
111,8,07信義區,7,1,4,25,1,121.5605038,25.01638171
111,8,03中山區,8,2,4,18,1,121.529474,25.04818209
111,8,03中山區,8,2,4,38,1,121.529474,25.04818209
111,8,03中山區,8,2,4,21,10,121.529474,25.04818209
111,8,12內湖區,7,1,4,48,1,121.5956453,25.06430349
111,8,12內湖區,7,1,4,64,1,121.5956453,25.06430349
111,8,02萬華區,8,9,4,65,10,121.5012137,25.03844009
111,8,02萬華區,8,9,4,30,1,121.5012137,25.03844009
111,8,08士林區,8,2,4,60,1,121.5666202,25.10746978
111,8,08士林區,8,2,4,39,1,121.5666202,25.10746978
111,8,09北投區,8,9,4,,11,121.523692,25.12190345
111,8,09北投區,8,9,4,27,1,121.523692,25.12190345
111,8,03中山區,8,2,4,46,11,121.5511881,25.0799959
111,8,03中山區,8,2,4,25,11,121.5511881,25.0799959
111,8,08士林區,8,9,4,36,1,121.5282778,25.1161105
111,8,08士林區,8,9,4,29,1,121.5282778,25.1161105
111,8,09北投區,7,12,4,36,2,121.5119427,25.10372753
111,8,09北投區,7,12,4,43,2,121.5119427,25.10372753
111,8,07信義區,8,1,4,24,2,121.5615205,25.03591732
111,8,07信義區,8,1,4,67,2,121.5615205,25.03591732
111,9,06松山區,8,2,4,48,2,121.5553092,25.05826547
111,9,06松山區,8,2,4,35,2,121.5553092,25.05826547
111,9,08士林區,7,2,4,48,2,121.5247843,25.106405
111,9,08士林區,7,2,4,54,2,121.5247843,25.106405
111,9,04大安區,8,9,4,31,1,121.5386024,25.03085383
111,9,04大安區,8,9,4,27,1,121.5386024,25.03085383
111,9,07信義區,8,1,4,45,2,121.5720857,25.044662
111,9,07信義區,8,1,4,28,2,121.5720857,25.044662
111,9,07信義區,8,1,4,58,1,121.5838454,25.03812751
111,9,07信義區,8,1,4,19,1,121.5838454,25.03812751
111,9,10文山區,8,9,4,59,1,121.5717321,24.9946602
111,9,10文山區,8,9,4,,,121.5717321,24.9946602
111,10,05中正區,8,9,4,43,2,121.5137505,25.03866298
111,10,05中正區,8,9,4,55,2,121.5137505,25.03866298
111,10,08士林區,8,1,4,80,2,121.4996538,25.09556376
111,10,08士林區,8,1,4,21,2,121.4996538,25.09556376
111,10,08士林區,7,9,4,20,11,121.5278393,25.09676676
111,10,08士林區,7,9,4,44,11,121.5278393,25.09676676
111,10,12內湖區,8,1,4,21,1,121.5943174,25.06572969
111,10,12內湖區,8,1,4,42,1,121.5943174,25.06572969
111,10,12內湖區,8,1,4,21,10,121.5943174,25.06572969
111,10,08士林區,7,2,4,21,1,121.4978017,25.0938508
111,10,08士林區,7,2,4,18,1,121.4978017,25.0938508
111,11,11南港區,7,1,4,49,2,121.6125378,25.0557507
111,11,11南港區,7,1,4,53,2,121.6125378,25.0557507
111,11,03中山區,7,9,4,25,1,121.5365197,25.04892061
111,11,03中山區,7,9,4,32,11,121.5365197,25.04892061
111,12,06松山區,8,1,4,27,1,121.5548683,25.06016183
111,12,06松山區,8,1,4,36,1,121.5548683,25.06016183
111,12,06松山區,8,1,4,22,10,121.5548683,25.06016183
111,12,03中山區,7,1,4,59,1,121.53926,25.06024132
111,12,03中山區,7,1,4,70,10,121.53926,25.06024132
111,12,03中山區,7,1,4,37,1,121.53926,25.06024132
111,12,08士林區,7,1,4,47,1,121.5282835,25.10240715
111,12,08士林區,7,1,4,36,1,121.5282835,25.10240715
111,12,09北投區,7,1,4,63,1,121.4952474,25.1451707
111,12,09北投區,7,1,4,50,1,121.4952474,25.1451707
111,12,09北投區,7,2,4,60,1,121.5215412,25.1119467
111,12,09北投區,7,2,4,23,1,121.5215412,25.1119467
111,12,09北投區,7,1,4,54,2,121.4820968,25.13695095
111,12,09北投區,7,1,4,31,2,121.4820968,25.13695095
111,12,12內湖區,8,1,4,50,1,121.5760325,25.08446537
111,12,12內湖區,8,1,4,21,1,121.5760325,25.08446537
111,13,04大安區,8,1,4,56,1,121.5375828,25.03796489
111,13,04大安區,8,1,4,57,1,121.5375828,25.03796489
111,13,10文山區,8,1,4,57,2,121.5411271,24.994929
111,13,10文山區,8,1,4,20,2,121.5411271,24.994929
111,13,10文山區,8,1,4,19,10,121.5411271,24.994929
111,14,08士林區,8,1,4,73,1,121.5312922,25.1065111
111,14,08士林區,8,1,4,20,1,121.5312922,25.1065111
111,14,03中山區,8,2,4,21,1,121.5275094,25.0684308
111,14,03中山區,8,2,4,,,121.5275094,25.0684308
111,14,03中山區,8,2,4,62,1,121.5275094,25.0684308
111,14,10文山區,8,1,4,49,2,121.5427951,24.99698591
111,14,10文山區,8,1,4,59,2,121.5427951,24.99698591
111,15,01大同區,7,1,4,69,1,121.5110607,25.06316805
111,15,01大同區,7,1,4,40,1,121.5110607,25.06316805
111,15,09北投區,7,1,4,63,1,121.5004684,25.12028914
111,15,09北投區,7,1,4,22,1,121.5004684,25.12028914
111,16,09北投區,7,1,4,24,1,121.4716064,25.12298785
111,16,09北投區,7,1,4,,,121.4716064,25.12298785
111,16,08士林區,8,9,4,38,1,121.5119351,25.08808242
111,16,08士林區,8,9,4,61,1,121.5119351,25.08808242
111,16,02萬華區,8,1,4,65,1,121.5038912,25.03806571
111,16,02萬華區,8,1,4,22,1,121.5038912,25.03806571
111,17,12內湖區,8,7,4,20,2,121.5696767,25.0821163
111,17,12內湖區,8,7,4,33,2,121.5696767,25.0821163
111,17,03中山區,8,9,4,26,2,121.5555069,25.08395259
111,17,03中山區,8,9,4,20,10,121.5555069,25.08395259
111,17,03中山區,8,8,4,41,9,121.5227006,25.0628986
111,17,03中山區,8,8,4,43,1,121.5227006,25.0628986
111,17,03中山區,7,9,4,60,1,121.5217521,25.06483443
111,17,03中山區,7,9,4,35,1,121.5217521,25.06483443
111,17,04大安區,7,1,4,63,1,121.5574865,25.0364529
111,17,04大安區,7,1,4,40,1,121.5574865,25.0364529
111,18,10文山區,8,1,4,45,2,121.5412658,24.99502634
111,18,10文山區,8,1,4,30,10,121.5412658,24.99502634
111,18,10文山區,8,1,4,33,10,121.5412658,24.99502634
111,18,04大安區,8,9,4,18,1,121.5496536,25.02159834
111,18,04大安區,8,9,4,33,1,121.5496536,25.02159834
111,18,04大安區,8,9,4,40,1,121.5496536,25.02159834
111,18,09北投區,8,1,4,25,1,121.5027343,25.12142468
111,18,09北投區,8,1,4,42,1,121.5027343,25.12142468
111,18,03中山區,7,2,4,58,1,121.5382596,25.05473372
111,18,03中山區,7,2,4,23,1,121.5382596,25.05473372
111,18,12內湖區,7,1,4,40,1,121.5935704,25.06255173
111,18,12內湖區,7,1,4,65,1,121.5935704,25.06255173
111,18,12內湖區,8,1,4,49,2,121.5769395,25.0751418
111,18,12內湖區,8,1,4,35,2,121.5769395,25.0751418
111,18,03中山區,7,1,4,35,1,121.5230081,25.06849207
111,18,03中山區,7,1,4,29,1,121.5230081,25.06849207
111,19,02萬華區,7,1,4,26,10,121.5031927,25.0351291
111,19,02萬華區,7,1,4,63,2,121.5031927,25.0351291
111,19,02萬華區,7,1,4,28,2,121.5031927,25.0351291
111,19,07信義區,8,9,4,56,1,121.5589469,25.02835809
111,19,07信義區,8,9,4,27,1,121.5589469,25.02835809
111,19,07信義區,8,9,4,34,1,121.5589469,25.02835809
111,19,12內湖區,8,2,4,39,2,121.5845013,25.0570972
111,19,12內湖區,8,2,4,26,2,121.5845013,25.0570972
111,19,08士林區,8,1,4,56,1,121.5210646,25.08954054
111,19,08士林區,8,1,4,21,1,121.5210646,25.08954054
111,19,01大同區,8,1,4,43,1,121.5154278,25.05752649
111,19,01大同區,8,1,4,43,1,121.5154278,25.05752649
111,20,03中山區,8,7,4,52,1,121.5407135,25.05465708
111,20,03中山區,8,7,4,41,1,121.5407135,25.05465708
111,20,11南港區,8,1,4,25,2,121.6103039,25.05502247
111,20,11南港區,8,1,4,63,2,121.6103039,25.05502247
111,20,11南港區,8,1,4,56,10,121.6103039,25.05502247
111,20,08士林區,7,2,4,48,1,121.5105711,25.08118464
111,20,08士林區,7,2,4,47,1,121.5105711,25.08118464
111,20,08士林區,7,2,4,44,10,121.5105711,25.08118464
111,21,10文山區,6,9,4,31,1,121.5420844,24.99034681
111,21,10文山區,6,9,4,44,1,121.5420844,24.99034681
111,21,10文山區,6,9,4,68,10,121.5420844,24.99034681
111,21,10文山區,6,9,4,,,121.5420844,24.99034681
111,21,12內湖區,8,7,4,80,2,121.5895873,25.0859389
111,21,12內湖區,8,7,4,21,2,121.5895873,25.0859389
111,21,12內湖區,8,7,4,25,2,121.5895873,25.0859389
111,21,03中山區,6,7,4,19,1,121.5342356,25.05475409
111,21,03中山區,6,7,4,47,1,121.5342356,25.05475409
111,21,03中山區,6,7,4,64,9,121.5342356,25.05475409
111,22,10文山區,6,2,4,50,1,121.5411093,24.99506662
111,22,10文山區,6,2,4,26,1,121.5411093,24.99506662
111,22,09北投區,7,9,4,27,1,121.5096628,25.11236317
111,22,09北投區,7,9,4,42,1,121.5096628,25.11236317
111,22,04大安區,6,9,4,19,1,121.5261079,25.02800139
111,22,04大安區,6,9,4,25,1,121.5261079,25.02800139
111,22,07信義區,6,9,4,61,1,121.5579318,25.03302123
111,22,07信義區,6,9,4,40,1,121.5579318,25.03302123
111,22,07信義區,6,9,4,36,1,121.5579318,25.03302123
111,22,07信義區,6,9,4,41,10,121.5579318,25.03302123
111,23,04大安區,6,9,4,27,2,121.5441295,25.04151385
111,23,04大安區,6,9,4,34,2,121.5441295,25.04151385
111,0,01大同區,6,1,4,23,1,121.5148033,25.06308882
111,0,01大同區,6,1,4,43,1,121.5148033,25.06308882
111,0,01大同區,6,1,4,22,1,121.5148033,25.06308882
111,0,01大同區,6,1,4,38,10,121.5148033,25.06308882
111,2,03中山區,6,1,4,70,1,121.5224888,25.06289051
111,2,03中山區,6,1,4,21,1,121.5224888,25.06289051
111,3,03中山區,6,1,4,27,1,121.5254891,25.05434592
111,3,03中山區,6,1,4,24,1,121.5254891,25.05434592
111,4,08士林區,8,1,4,43,11,121.5164665,25.09085172
111,4,08士林區,8,1,4,31,1,121.5164665,25.09085172
111,5,05中正區,7,1,4,33,2,121.5328181,25.04242031
111,5,05中正區,7,1,4,57,2,121.5328181,25.04242031
111,7,06松山區,8,9,4,61,1,121.5742825,25.05087033
111,7,06松山區,8,9,4,24,1,121.5742825,25.05087033
111,7,04大安區,8,2,4,49,1,121.5227464,25.026821
111,7,04大安區,8,2,4,54,1,121.5227464,25.026821
111,7,04大安區,8,2,4,48,10,121.5227464,25.026821
111,7,11南港區,7,9,4,44,1,121.6187879,25.0544269
111,7,11南港區,7,9,4,60,1,121.6187879,25.0544269
111,7,08士林區,8,2,4,41,9,121.5156101,25.09039531
111,7,08士林區,8,2,4,28,9,121.5156101,25.09039531
111,8,12內湖區,8,1,4,48,1,121.5916373,25.08154735
111,8,12內湖區,8,1,4,23,1,121.5916373,25.08154735
111,8,07信義區,8,9,4,22,1,121.5564413,25.0277945
111,8,07信義區,8,9,4,50,1,121.5564413,25.0277945
111,8,10文山區,8,1,4,22,2,121.5745903,24.99818559
111,8,10文山區,8,1,4,52,2,121.5745903,24.99818559
111,8,07信義區,8,1,4,27,1,121.5595364,25.0305752
111,8,07信義區,8,1,4,46,1,121.5595364,25.0305752
111,9,03中山區,8,7,4,63,1,121.5345438,25.0671413
111,9,03中山區,8,7,4,48,1,121.5345438,25.0671413
111,9,03中山區,8,7,4,51,1,121.5345438,25.0671413
111,9,08士林區,7,1,4,19,1,121.5268553,25.08728658
111,9,08士林區,7,1,4,53,1,121.5268553,25.08728658
111,9,08士林區,7,1,4,21,1,121.5268553,25.08728658
111,9,12內湖區,7,1,4,20,1,121.5622133,25.08578306
111,9,12內湖區,7,1,4,19,1,121.5622133,25.08578306
111,9,02萬華區,7,2,4,85,1,121.5004055,25.02628056
111,9,02萬華區,7,2,4,23,1,121.5004055,25.02628056
111,9,02萬華區,7,1,4,61,2,121.5035862,25.0298723
111,9,02萬華區,7,1,4,39,2,121.5035862,25.0298723
111,9,02萬華區,7,1,4,58,2,121.5035862,25.0298723
111,10,01大同區,8,9,4,52,2,121.5118955,25.07584716
111,10,01大同區,8,9,4,26,2,121.5118955,25.07584716
111,11,07信義區,6,1,4,77,1,121.5745696,25.03645665
